Date,bench_ret,mom_ret,bench_indexed,mom_indexed
2000-01-31,-0.0495175,0.05107489868987105,0.9504825,1.051074898689871
2000-02-29,0.06799401904462155,0.05794601337517344,1.0679940190446215,1.1119804988276634
2000-03-31,0.029253555375433837,-0.052600748834075735,1.0992366412213754,1.0534894919004392
2000-04-30,0.002648911798396769,-0.1015306701511238,1.1021484221295368,0.9465279977906207
2000-05-31,-0.026561942163512486,-0.06418928452195556,1.0728732194853254,0.8857710428324416
2000-06-30,-0.012909851096603364,0.03671919281309981,1.0590225859762363,0.9182958405424665
2000-07-31,0.01679423348443132,-0.04098603585621372,1.0768080585504074,0.880658534295381
2000-08-31,0.02879485492947431,0.0035415339954018507,1.1078145903832552,0.883777416432929
2000-09-30,-0.04084677132911896,-0.019245297294677808,1.062563941134809,0.8667688573113549
2000-10-31,0.03199525996148744,-0.0059021658063828294,1.0965609506571197,0.8616530437996943
2000-11-30,-0.06516434620353084,0.0023326290776885875,1.0251042732352262,0.8636629607445404
2000-12-31,-0.010056809458006688,-0.007939110604511666,1.014794994884711,0.8568062449741695
2001-01-31,0.009771229158588524,-0.05633100139763416,1.0247107893287182,0.8085414911910279
2001-02-28,-0.07864219337992473,0.09670995591721536,0.9441252852758338,0.8867355031613517
2001-03-31,-0.039509877469367516,0.013382583351073049,0.906823010938854,0.8986023149427642
2001-04-30,0.06526078278226177,-0.009002024365454546,0.9660029904776911,0.8905130750087956
2001-05-31,-0.008961303462322046,0.02005621196365013,0.95734634453451,0.9083733939975738
2001-06-30,-0.038388820386354494,0.10070440617706786,0.9205949476666416,0.9998505972271472
2001-07-31,-0.030603521969567615,0.005417294166500032,0.8924214999606526,1.0052670820348775
2001-08-31,-0.06393298059964725,0.032575339364737776,0.8353663335169601,1.0380139983843633
2001-09-30,-0.10277908619877518,0.08799965437353015,0.7495081451168657,1.1293588714770733
2001-10-31,0.04304913901722007,-0.09148458036507195,0.7817738254505404,1.026039949038422
2001-11-30,0.04560096637809585,-0.06910610562526548,0.8174234673801859,0.9551343239444308
2001-12-31,0.03109656301145658,-0.0027777343581382383,0.8428425277406172,0.9524812145161732
2002-01-31,-0.02035480859010219,0.04789020330220259,0.825686629416859,0.9980957335208815
2002-02-28,-0.00638581776591729,0.069913036833016,0.8204139450696485,1.0678756373014031
2002-03-31,0.04258992805755302,-0.03576106604634833,0.8553553159675781,1.0296872661065812
2002-04-30,-0.04195418161744402,0.08098466812632321,0.8194695836940281,1.1130761476261237
2002-05-31,-0.0425429751272447,0.048989378281630434,0.7846069095773995,1.16760505607844
2002-06-30,-0.0887662988966903,0.06408375607843547,0.7149602581254436,1.2424295736881186
2002-07-31,-0.10566868464501922,-0.03718097446547586,0.6394113480758645,1.1962348314336686
2002-08-31,-0.0036923076923082165,0.0017320451875140863,0.6370504446368148,1.1983067642165899
2002-09-30,-0.13885114268066745,0.04569736123550673,0.5485952624537658,1.2530662212919466
2002-10-31,0.09353033997991655,-0.09073344703575754,0.599905563862438,1.1393712036700567
2002-11-30,0.04329004329004338,-0.08608587972738484,0.6258755016919808,1.0412874312660705
2002-12-31,-0.08713692946058116,0.09568364173879101,0.5713386322499409,1.140921604786439
2003-01-31,-0.06942148760330558,-0.0197363682441341,0.5316754544739121,1.1184039558566854
2003-02-28,-0.0386323268206038,0.026361837693505356,0.5111355945541829,1.1478871394167536
2003-03-31,-0.03110084680523517,-0.020073519643302506,0.49523884473125046,1.124845004375377
2003-04-30,0.1040839027490863,-0.07185058481320056,0.5467852364838278,1.044024232986799
2003-05-31,0.005757052389177009,0.026878829105475722,0.5499331077358938,1.0720863819272266
2003-06-30,0.031339439038351014,-0.03463590419265787,0.5671677028409537,1.034953700716542
2003-07-31,0.039406132926322,-0.04291244390534828,0.5895175887306211,0.9905413080899107
2003-08-31,0.020024028834601415,-0.03332721547796402,0.6013221059258678,0.9575293244753739
2003-09-30,-0.03873838502813731,0.008585149398373362,0.5780278586605812,0.9657498567793185
2003-10-31,0.06793737236215125,0.050773790213569064,0.617297552530102,1.014784637406216
2003-11-30,0.009561448240693826,-0.0038796323438183393,0.6231998111277255,1.0108476461049247
2003-12-31,0.028160121227427837,-0.033778353939708385,0.6407491933579924,0.9767028765356714
2004-01-31,0.026529108327191908,0.05423395323984465,0.6577476981191475,1.0296733346709288
2004-02-29,0.027638190954772934,0.003353806763566978,0.6759266545998268,1.0331266600650129
2004-03-31,-0.02421702177203444,-0.029916328011668502,0.6595577240890844,1.0022193040249083
2004-04-30,0.012528337907170561,-0.04801524475228886,0.6678208861257569,0.9540974988466837
2004-05-31,-0.007541833608296078,-0.0010416497478403126,0.6627842921224516,0.953103663427595
2004-06-30,0.014723343623842089,0.004583679549805011,0.6725426930038554,0.9574723851984924
2004-07-31,-0.01825415399017105,0.026017932106969545,0.6602659951207986,0.982383836710885
2004-08-31,-0.011799761620977733,-0.008891121697506032,0.6524750137719356,0.9736493424650257
2004-09-30,0.017006392473766674,0.007674502615190315,0.6635712599354675,0.9811216168900518
2004-10-31,0.011148007590132902,-0.015533246598125784,0.6709687573778221,0.9658816128721467
2004-11-30,0.025216983345061728,-0.012023592723564038,0.6878885653576754,0.9542682457397929
2004-12-31,0.018647751973458915,0.008831564821161517,0.7007161407098438,0.9626959276088198
2005-01-31,0.0226864330637917,0.028540119483529438,0.7166128905327761,0.9901713844090828
2005-02-28,0.029211508895233607,0.003139069978372676,0.7375462343590133,0.993279601675325
2005-03-31,-0.007789159197610029,-0.0031487007959708716,0.7318013693239932,0.9901520614029083
2005-04-30,-0.023873534788686812,-0.0027519524582050765,0.7143306838750282,0.9874272100035338
2005-05-31,0.04351658036796291,0.00477691648853238,0.7454159124891777,0.9921440673242251
2005-06-30,0.03146114864864891,0.01902928045871049,0.768867553317068,1.0110238550367834
2005-07-31,0.032343909928352454,-0.008752971560363188,0.793735736208388,1.0021743919867978
2005-08-31,-0.0006940313305575652,0.016030179420194867,0.7931848587392762,1.018239427300671
2005-09-30,0.04425042166881599,0.0307463922523223,0.8282836231998094,1.0495466161392375
2005-10-31,-0.02565320665083126,-0.023813392807907487,0.8070354922483655,1.0245533502989037
2005-11-30,0.03061921014139557,0.021937064389642574,0.8317462815770827,1.0470290431150349
2005-12-31,0.034251111741886664,0.006128719588619581,0.8602345164082781,1.0534459905214275
2006-01-31,0.034306101911993014,0.04275301768454493,0.8897458093963945,1.098483985583903
2006-02-28,0.017955068105430794,-0.037170782243964154,0.9057212560006284,1.057652476557282
2006-03-31,0.01963680597792994,-0.009926008242240545,0.9235067285747998,1.047154209357548
2006-04-30,0.006305922454197033,-0.008047502306909026,0.9293302903911216,1.0387272334420539
2006-05-31,-0.05309509695994574,-0.015383965196875307,0.8799874085149905,1.0227474898337348
2006-06-30,0.005276336970130302,-0.0130921128522834,0.8846305186117873,1.009357564277442
2006-07-31,0.016279690419001902,0.02029212376113054,0.8990320295899883,1.029839572890993
2006-08-31,0.025297619047618625,0.006672121821661572,0.9217753993861633,1.0367107879780897
2006-09-30,0.018526423631862077,0.018946481234550276,0.9388526009286202,1.0563528094681724
2006-10-31,0.034450963956413005,0.008006887985459323,0.9711969780435967,1.0648109080867094
2006-11-30,-0.0051859654809172095,0.016510259494312465,0.9661603840402915,1.0823912124915955
2006-12-31,0.03722407754337387,0.032838477588329494,1.0021248130951432,1.1179352920648056
2007-01-31,0.020182189414166496,0.0066855408757202864,1.0223498858896656,1.1254092941563152
2007-02-28,-0.02093757216534564,0.013780226674488506,1.000944361375618,1.1409176893313653
2007-03-31,0.024608852897240352,0.004818876759208335,1.0255764539230328,1.146415631068654
2007-04-30,0.03368631062001182,-0.009216111449774054,1.0601243409144543,1.135850136844962
2007-05-31,0.025313636701061126,0.008017010527414239,1.0869599433383146,1.144956259349613
2007-06-30,-0.005936866492905257,-0.011970714482678413,1.080506807271579,1.1312503148737834
2007-07-31,-0.03510560815731967,0.013614267485588562,1.0425749586841866,1.1466514592536314
2007-08-31,-0.009737318840579934,0.002580255710019897,1.0324230738962743,1.1496101132287733
2007-09-30,0.00647915237441854,0.0342321962518771,1.0391123003069138,1.1889637922379632
2007-10-31,0.027718873068766525,0.06319727851029741,1.067915322263315,1.2641030681546852
2007-11-30,-0.04767870302137056,0.021040463977183378,1.0169985047611512,1.2907003832236408
2007-12-31,-0.01392865433722823,0.009164041703230152,1.0028330841268551,1.3025284153618775
2008-01-31,-0.11622067017185911,-0.020943811581941252,0.8862831510191197,1.2752485056504137
2008-02-29,-0.01065530101225376,0.014177748250286126,0.8768395372629222,1.2933286579200787
2008-03-31,-0.04164422904325982,-0.012128688304427218,0.8403242307389591,1.2776422777529828
2008-04-30,0.05740775426109779,0.053214050179008134,0.8885653576768673,1.3456307980321522
2008-05-31,-0.003011247896555491,0.04536826668457361,0.8858896671126107,1.4066797349362505
2008-06-30,-0.10100381984542972,0.021247278376921835,0.7964114267726409,1.4365678508516155
2008-07-31,-0.020158102766798303,-0.07032983935252872,0.7803572833871055,1.3355342646822141
2008-08-31,0.015227914481646287,-0.016198921409292598,0.7922404973636542,1.3139000500892095
2008-09-30,-0.11105592530048647,0.013474285455858714,0.704257495868416,1.3316039144245786
2008-10-31,-0.12839423399262506,0.05520366819292155,0.6138348941528264,1.4051133350808684
2008-11-30,-0.07294871794871838,0.0462708138170755,0.5690564255921905,1.4701290726002854
2008-12-31,-0.03982851611118754,0.010324481553651885,0.5463917525773171,1.4853073930918343
2009-01-31,-0.03629554947429081,0.04811068060833404,0.5265601636893026,1.5567665426860728
2009-02-28,-0.09669705574652543,0.03192554724189575,0.47564334618713855,1.6064671664891998
2009-03-31,0.020185307743216585,-0.06178108799246338,0.48524435350593925,1.5072178771193272
2009-04-30,0.13379824845929233,-0.16735275346156267,0.5501691980797956,1.2549808153169166
2009-05-31,0.04019453583178345,-0.0009479259048975827,0.5722829936255575,1.2537911864919282
2009-06-30,-0.013063806380638088,0.03361846699508157,0.5648067994019013,1.2959417241137314
2009-07-31,0.09196042914866975,-0.02954178988107241,0.6167466750609867,1.257657286001849
2009-08-31,0.04772234273318854,-0.06428732201400794,0.6461792712678015,1.1768058670733847
2009-09-30,0.02642796248934376,0.004275519468365019,0.6632564728102585,1.181837323468543
2009-10-31,-0.021357380161367012,0.038255087921800414,0.6490910521759624,1.2270486141870975
2009-11-30,0.008365664403492179,0.019028420348996922,0.6545211300857762,1.250397411006504
2009-12-31,0.06144042322952914,-0.0009747627933974073,0.6947351853309159,1.2491785701332945
2010-01-31,-0.029225192569098946,-0.0205168897270847,0.6744314157550912,1.2235493111604323
2010-02-28,-0.0038506417736290377,0.0006388211179132013,0.6718344219721369,1.2243309402992097
2010-03-31,0.07098512357971232,0.05111106235938734,0.7195246714409337,1.28690779533737
2010-04-30,-0.013890407962376172,0.00406147707240374,0.7095301802156244,1.2921345418424304
2010-05-31,-0.05678793256432968,0.004349984892498243,0.6692374281891829,1.29775530757852
2010-06-30,-0.007525870178739513,0.03320328643731727,0.6642008341858776,1.3408450487815984
2010-07-31,0.04857819905213279,-0.019859158005036237,0.6964665145195518,1.3142169950975742
2010-08-31,-0.014802259887005564,0.017639509092444605,0.6861572361690365,1.337399137732043
2010-09-30,0.03234315861910719,0.011825416255093833,0.7083497284960998,1.3532144392349281
2010-10-31,0.023997333629596662,-0.010771257126428856,0.725348233257255,1.3386386185627324
2010-11-30,-0.015623304762938273,0.07684203142849355,0.714015896749818,1.4415023293617253
2010-12-31,0.051250964399867316,0.020474733499056263,0.7506099000550823,1.4710167053936754
2011-01-31,0.016145942545606973,-0.04377091074546848,0.7627292043755355,1.4066289644767958
2011-02-28,0.023215022699133003,0.005714788648859059,0.7804359801684052,1.4146675517161442
2011-03-31,-0.037309670263184214,0.019276301690505315,0.751318171086797,1.441937110234793
2011-04-30,0.02754792081282087,-0.0069923129796851426,0.7720154245691295,1.4318546346630086
2011-05-31,-0.010805300713557453,-0.011031355827643651,0.7636735657511553,1.4160593366945802
2011-06-30,-0.029472382522671592,0.01817996436005229,0.7411662862988847,1.4418032449674067
2011-07-31,-0.026120195370566868,-0.013559085061005338,0.7218068780986804,1.4222537121276602
2011-08-31,-0.10433929350196314,-0.01878996357530012,0.6464940583930064,1.395529616681946
2011-09-30,-0.04613511868533149,-0.06930099708436917,0.6166679782796834,1.2988180227851196
2011-10-31,0.07771822358346081,0.015556561872856686,0.6645943180923847,1.3190231657181575
2011-11-30,-0.014209591474245609,0.02723137022171693,0.655150704336187,1.3549419738748496
2011-12-31,0.020420420420420138,0.02444249597315775,0.6685291571574664,1.388060137615148
2012-01-31,0.03684520306062411,-0.0641120692200579,0.6931612497048811,1.2990687299907626
2012-02-29,0.03769300635785666,-0.017641958954552405,0.7192885810970271,1.276150612777123
2012-03-31,-0.004376367614879584,-0.007791280224806463,0.7161407098449614,1.266207765743918
2012-04-30,-0.023406593406593568,0.02911038811492097,0.699378295427711,1.3030675652388504
2012-05-31,-0.06897715764599976,0.02647367047213693,0.6511371684898032,1.3375645465639134
2012-06-30,0.048948513415518535,-0.03127045204610889,0.6830093649169691,1.2957382985520112
2012-07-31,0.04101855052425396,0.038167591799193865,0.7110254190603543,1.3451935090097265
2012-08-31,0.017155506364139317,-0.015969710907932467,0.723223420162109,1.323711157555614
2012-09-30,0.007290533188248238,-0.018568469068897288,0.7284961045093193,1.2991318678703883
2012-10-31,0.006157502430593098,-0.0016582321386819474,0.7329818210435131,1.2969776056546996
2012-11-30,0.020292033497959938,0.030751055870099166,0.7478555127095237,1.3368610364684548
2012-12-31,0.0134694307060923,-0.0010043761674594746,0.7579287007161337,1.3355183251042206
2013-01-31,0.026892326861177818,0.010166975423352277,0.7783111670732598,1.3490965070929917
2013-02-28,0.007482305358947894,0.02713558400747864,0.784134728889581,1.3857050286954096
2013-03-31,0.01284624648735444,-0.0037801676689687824,0.7942079168961914,1.3804668313472077
2013-04-30,0.009413396749900382,-0.01475783733758511,0.8016841111198472,1.3600941264002542
2013-05-31,0.012663198193775926,0.016900180250343032,0.8118359959077589,1.3830799622938512
2013-06-30,-0.05302442807289609,0.00547864183477538,0.76878885653576,1.390657362036114
2013-07-31,0.05046575903367789,0.02151148766578572,0.8075863697174704,1.420572470726888
2013-08-31,-0.008380432664197524,-0.007359331766224097,0.8008184465255295,1.4101180066168444
2013-09-30,0.0432389937106914,0.012354857425160959,0.8354450302982525,1.4275398135412476
2013-10-31,0.03758477769404722,-0.011635267223807325,0.8668450460376088,1.410930006338071
2013-11-30,0.008443032228778957,0.013826928463457122,0.8741638466986618,1.4304388346026526
2013-12-31,0.009452646741087145,0.01606589509782532,0.8824270087353341,1.4534201148632344
2014-01-31,-0.018282350842771855,0.002586270664454625,0.866294168568497,1.4571790526694335
2014-02-28,0.04560319767441845,-0.013642917737680095,0.905799952781922,1.4372988787247938
2014-03-31,-0.011207645525629917,-0.008203316615827915,0.89564806799401,1.4255082609510399
2014-04-30,0.013970652842456355,-0.011075721865343,0.9081608562209711,1.4097197279359974
2014-05-31,0.018024263431542398,0.001966692479701493,0.9245297867317129,1.4124922131234159
2014-06-30,-0.006298944501191395,-0.011128513998874,0.9187062249153916,1.3967732737563714
2014-07-31,-0.01593284221346536,-0.006503869508367855,0.9040686235932862,1.387688842651084
2014-08-31,0.017496518105849068,-0.006985209560313432,0.9198866766349162,1.3779955452806574
2014-09-30,0.002737616562580536,0.012122253338941302,0.9224049736365691,1.394699956380482
2014-10-31,-0.019025680402696143,-0.005307075761453129,0.9048555914063025,1.3872981780474753
2014-11-30,0.03009218994607754,-0.040205405233807404,0.9320846777366713,1.331521292618954
2014-12-31,-0.014522120905099634,-0.020118305078468634,0.9185488313527885,1.3047333410355688
2015-01-31,0.07153872515421567,0.055769421833510704,0.9842606437396617,1.3774975651120274
2015-02-28,0.06772207563764288,-0.03662284807192893,1.0509168175021542,1.3270496810654775
2015-03-31,0.012880035944286217,0.012414688675478992,1.0644526638860368,1.3435245897127992
2015-04-30,-0.004657696288629887,-0.021934215154888047,1.0594947666640326,1.314055432296156
2015-05-31,0.007799153234791412,0.009807896457504371,1.067757928700705,1.3269435519155377
2015-06-30,-0.0478331367924526,0.007538340447178472,1.0166837176359385,1.3369465041640654
2015-07-31,0.03932192894186848,0.028501393814453158,1.0566616825371735,1.3750513429881017
2015-08-31,-0.08676547255529876,0.005197808607156809,0.9649799323207586,1.3821985966939678
2015-09-30,-0.0437938346109934,0.036961801271461626,0.9227197607617758,1.4332871465426635
2015-10-31,0.0818763326226013,-0.014956659918611864,0.998268670811354,1.4118499581261073
2015-11-30,0.025068979109184042,0.0019445832888224102,1.0232942472652766,1.414595417961004
2015-12-31,-0.05321848804122131,0.02746557011399487,0.9688360746045389,1.4534480875959481
2016-01-31,-0.06287060352530294,0.02571064778781134,0.9079247658770662,1.4908171794539955
2016-02-29,-0.024876484354685258,-0.023016349089529382,0.8853387896434941,1.4565040108230147
2016-03-31,0.009955555555555495,-0.01053070725094427,0.8941528291492782,1.4411659934752115
2016-04-30,0.013465939095230084,-0.04453663877440561,0.90619343668843,1.3769813042098487
2016-05-31,0.014850195397307475,0.030202269054634145,0.9196505862910108,1.4185692640427956
2016-06-30,-0.04483997946260476,-0.0005286425716629628,0.8784134728889494,1.41781934793897
2016-07-31,0.03431284716000671,0.022905064055853665,0.9085543401274787,1.4502945909231408
2016-08-31,0.004157644001732352,-0.01984193388012707,0.9123317856299576,1.4215179415433379
2016-09-30,-0.0009488484430261179,0.005634869983810442,0.9114661210356394,1.4295280103235886
2016-10-31,-0.009238473493351718,-0.01112966610265418,0.9030455654363635,1.4136178408842954
2016-11-30,0.00915032679738581,0.014628212253251926,0.9113087274730363,1.4342965427057346
2016-12-31,0.057858376511226606,-0.004959222031486243,0.964035570945138,1.4271835476914638
2017-01-31,-0.004163265306122099,0.021241036835771766,0.9600220350987545,1.4574984059993856
2017-02-28,0.026477580129519396,-0.03428095877570021,0.985441095459186,1.4075339632276718
2017-03-31,0.029627854975243118,0.008181368951080813,1.0146376013220955,1.4190495178920144
2017-04-30,0.012875203598851526,0.004840001857909604,1.0277012670181678,1.4259177201950775
2017-05-31,0.00788728080251122,-0.05057390643534692,1.0358070354922366,1.3538034908294285
2017-06-30,-0.026895608570126073,0.02521144300286513,1.0079483749114548,1.3879348303755545
2017-07-31,-0.0042161149281704224,0.012865280338474117,1.0036987487211655,1.4057910010598687
2017-08-31,-0.010506507762270467,-0.0060091831040023575,0.9931533800267454,1.3973433455285411
2017-09-30,0.03811410459587905,0.039916323482742544,1.0310065318328356,1.4531201545251162
2017-10-31,0.0187008625295777,0.014456282301940272,1.0502872432517383,1.4741268696975705
2017-11-30,-0.022478645286977517,-0.016509981686311126,1.026678208861245,1.4497890620755645
2017-12-31,0.00728192549440454,-0.013809882720586652,1.0341544030849013,1.4297676451587116
2018-01-31,0.015600030439083978,0.02779124339015557,1.0502872432517385,1.4695026657766868
2018-02-28,-0.0407612767870521,0.00791034821410503,1.0074761942236445,1.4811269435645358
2018-03-31,-0.02351195125761607,-0.04885611258429945,0.9837884630518496,1.4087648388581075
2018-04-30,0.040236781057515714,0.0008614605975397968,1.0233729440465769,1.4099784342579835
2018-05-31,-0.006382651491848801,0.02145549919730603,1.0168411111985403,1.4402302254224244
2018-06-30,-0.008745453138302106,-0.010958605869090698,1.0079483749114544,1.4244473100212685
2018-07-31,0.03060587133041892,-0.026949862726307082,1.038797513181699,1.3860586505553378
2018-08-31,-0.025151515151515036,0.02163765455946518,1.0126701817895534,1.4160497088352126
2018-09-30,0.004429592788312009,0.0060559647159659225,1.017155898323747,1.4246252559079724
2018-10-31,-0.054081237911024926,-0.0313055165006034,0.9621468481938982,1.380026626451969
2018-11-30,-0.010387698347783192,-0.04561419355820691,0.9521523569685896,1.3170778247975095
2018-12-31,-0.05612034052400994,-0.0008542489226632602,0.8987172424647737,1.3159527124846124
2019-01-31,0.060683012259193925,-0.020620029072447282,0.9532541119068125,1.2888177292952139
2019-02-28,0.039131511599109325,-0.0024379542171372587,0.9905563862437926,1.2856756506769573
2019-03-31,0.01620719790259817,0.03368949461164874,1.0066105296293282,1.3289894135827667
2019-04-30,0.032288327730434885,-0.024597789918683263,1.0391123003069065,1.2962992111833038
2019-05-31,-0.05733111178430772,0.02701473505362191,0.9795388368615621,1.3313183909236397
2019-06-30,0.042580541495942814,0.015978613848010984,1.0212481309514334,1.3525910134009638
2019-07-31,0.0024659012098338096,0.021502330129822098,1.0237664279530871,1.3816748719017418
2019-08-31,-0.017449458067491652,0.04083390921431775,1.005902258597614,1.4380940581846815
2019-09-30,0.0366922234392113,-0.030140573563326223,1.042811049028085,1.3947490784329837
2019-10-31,0.0072447362463208265,-0.02044210020089761,1.0503659400330427,1.366237478016547
2019-11-30,0.025398966059789085,0.01309079529098509,1.0770441488943003,1.3841226131601334
2019-12-31,0.02002045886307169,0.00415244151048726,1.0986070669709507,1.3898701013546235
2020-01-31,-0.013037249283667895,0.030322408836060806,1.084284252774051,1.4320143107969157
2020-02-29,-0.0870227899550009,0.034400514199258755,0.9899268119933797,1.4812763394290267
2020-03-31,-0.146355036171397,0.06119537045489162,0.8450460376170529,1.5719235937664517
2020-04-30,0.05848388899236423,0.0380513299484877,0.8944676162744859,1.6317373770866714
2020-05-31,0.025690656343480445,0.026292962767034876,0.9174470764145658,1.6746405871879906
2020-06-30,0.02882141019042672,-9.13689682779939e-05,0.9438891949319178,1.6744875770053027
2020-07-31,-0.015174253793563297,0.04082658553537704,0.9295663807350187,1.742851187295836
2020-08-31,0.027260413139180706,-0.012702038974995913,0.9549067443141483,1.7207134235871866
2020-09-30,-0.014669523652546479,0.05145230148958113,0.9408987172424558,1.8092480894347638
2020-10-31,-0.05102040816326525,-0.017355529656525488,0.892893680648453,1.7778476305625666
2020-11-30,0.13819848404724144,-0.08196858567157381,1.0162902337294308,1.6321199747457942
2020-12-31,0.02292086108099789,0.003190030539968469,1.039584480994718,1.6373264873101256
2021-01-31,-0.007948523845571542,0.01405401418905956,1.0313213189580452,1.6603374969949052
2021-02-28,0.023960320488363163,-0.010488077881407688,1.0560321082867614,1.6429237480170011
2021-03-31,0.06088382144720228,0.0050703505571323415,1.1203273786102053,1.6512539473580852
2021-04-30,0.016366957010396366,0.013406444371282088,1.1386637286534886,1.673391391546201
2021-05-31,0.021217775934757377,-0.0020072144998541236,1.1628236405130938,1.6700325360811585
2021-06-30,0.015633459664320393,-0.012668968015903627,1.1810025969937734,1.6488749472960278
2021-07-31,0.01779169720796947,0.02756810938499967,1.2020146376013123,1.6943313122052703
2021-08-31,0.017218803194971155,-0.006787025890021805,1.2227118910836439,1.6828318417230586
2021-09-30,-0.030829632490184222,0.012621655461160876,1.185016132840157,1.7040719654283578
2021-10-31,0.04535794926285042,0.01850212317443773,1.23876603446918,1.7356009148308196
2021-11-30,-0.026173686551044906,-0.03584189485623026,1.2063429605729028,1.6733936893290764
2021-12-31,0.05466762345880327,0.010667920466627435,1.2722908633036802,1.691245320116195
2022-01-31,-0.032411702851487534,-0.0015683225958206693,1.2310537499016188,1.688592901865581
2022-02-28,-0.03145176756376633,-0.043882606378811896,1.1923349335012101,1.614493044218958
2022-03-31,0.004158141376807034,0.025386188514862896,1.197292830723214,1.6554788689954354
2022-04-30,-0.010845274089654633,0.039565089992108754,1.1843078618084424,1.7209780394272742
2022-05-31,-0.014751810751544636,0.0331198798011151,1.1668371763594778,1.7779766252334643
2022-06-30,-0.07850542928441351,0.027788291972167187,1.075234122924364,1.8273835588151404
2022-07-31,0.07523969845568268,-0.08013793865358244,1.1561344141024537,1.6809408072822476
2022-08-31,-0.05159621536995462,0.0437688478310507,1.0964822538758072,1.7545136496891878
2022-09-30,-0.06380535419507627,0.022543980009431905,1.0265208152986458,1.7940673703340562
